geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
88955,-29.15863259689907,-49.58567288227981
88960,-29.1098271817944,-49.63539099211336
88965,-29.135811687177593,-49.71569213505043
88970,-29.22356704766134,-49.80740077352151
88980,-29.32215004190755,-49.723190336884706
88990,-29.19579249186556,-49.9510032870999
89010,-26.92251784762537,-49.06526575674312
89012,-26.910042153922117,-49.07446664209314
89015,-26.90756122970117,-49.04255812377123
89016,-26.91076651438352,-49.09323843202645
89020,-26.929592671311717,-49.05643853645892
89021,-26.93922900711143,-49.06441266305016
89022,-26.94710750346245,-49.07080747654224
89023,-26.95326593390459,-49.07650314283121
89025,-26.96569513032433,-49.05880667444286
89026,-26.96908877448399,-49.07623407230649
89027,-26.99416421246177,-49.08303237572855
89030,-26.896663623925207,-49.08217870217236
89031,-26.8891082725944,-49.10169233026521
89032,-26.903765201287182,-49.13849515882208
89035,-26.90611142408682,-49.088533432136906
89036,-26.917182292793306,-49.094416550377964
89037,-26.90704998773481,-49.099408203537905
89040,-26.922242249131052,-49.12122417923141
89041,-26.913287765071942,-49.112965752157066
89042,-26.91152768840888,-49.13089409728674
89045,-26.926617368443072,-49.11478264365945
89046,-26.932991050654184,-49.1421017828207
89048,-26.913571480985645,-49.10539684456696
89050,-26.913463496393312,-49.060936726503854
89051,-26.899879047832012,-49.059225159548944
89052,-26.890476164428648,-49.07396272009348
89053,-26.8774271673496,-49.0820058388828
89055,-26.880882690514674,-49.062226748532986
89056,-26.87353053344107,-49.06985844240867
89057,-26.87106242714524,-49.05591327658828
89058,-26.856708787527463,-49.04912194463037
89060,-26.848706661604872,-49.073364991383514
89062,-26.826463522450236,-49.08428078559065
89063,-26.799631803192344,-49.08417439262063
89065,-26.87268922448468,-49.10517326458904
89066,-26.851605831525216,-49.10491296533608
89068,-26.81878410518652,-49.09111816964597
89069,-26.79356751967201,-49.092656585240434
89070,-26.8760337388077,-49.126927740292366
89072,-26.88057195542148,-49.16324256555642
89074,-26.85423171352153,-49.15051375374337
89075,-26.725352021528877,-49.06738270123697
89080,-26.903921790744334,-49.24009350826047
89082,-26.89246229244563,-49.24741706645431
89083,-26.890935960545868,-49.26376348341272
89084,-26.87936070796826,-49.239508909783126
89085,-26.861984760397497,-49.22885071564944
89086,-26.898515737541032,-49.224875160934516
89087,-26.91291964308109,-49.22590810357352
89095,-26.723652823274207,-49.06940786592604
89107,-26.732420030876902,-49.17153019712432
89108,-26.610226807673037,-49.00580655761185
89110,-26.92668106366873,-48.966152829112346
89111,-26.900274352731948,-49.00719065973726
89112,-26.941020188301678,-48.960932977558
89113,-26.922420879593936,-48.65187215848226
89114,-26.93732780326718,-48.93871513383137
89115,-26.912453380358706,-48.93603342228193
89116,-26.92053015182197,-48.9602841812377
89117,-26.846731824251172,-49.03081517651177
89118,-26.830338522839867,-49.03364788311288
89120,-26.825253513481073,-49.26977078427555
89121,-26.741103106733505,-49.27503770325039
89124,-26.78297729687528,-49.36345329844252
89126,-26.7171807673294,-49.48572999999993
89128,-26.71322615247039,-48.91172199590658
89130,-26.89367823982581,-49.23995157769379
89135,-27.03626993006849,-49.387449607347705
89136,-26.907814984792267,-49.3645971471255
89138,-26.957851993623358,-49.37789162476192
89140,-27.057758960699346,-49.5221629352333
89143,-27.0390914217913,-49.587787070964424
89145,-26.958301835340304,-49.629128489241445
89148,-26.88273719461048,-49.83694099999997
89150,-27.047876466553888,-49.621919945914655
89155,-26.986123635082937,-49.72406260355751
89157,-26.92382327643088,-49.79045816392109
89160,-27.21540783319318,-49.64128007016929
89161,-27.19465237718564,-49.6003723462092
89162,-27.181701,-49.60511959227316
89163,-27.204278605603346,-49.65556758164393
89164,-27.218889371227363,-49.651784772112826
89165,-27.23160193724413,-49.65262361714452
89167,-27.223895173884802,-49.64053013188883
89170,-27.22103264021336,-49.730773103309744
89172,-27.25718293710992,-49.93290710994233
89176,-27.30236992566755,-49.794194594221246
89178,-27.36210390823111,-49.88341491021862
89180,-27.19530304415389,-49.79488911048617
89182,-27.17117193597462,-49.54087634185354
89184,-27.277942536509297,-49.38817244438349
89186,-27.31554216482416,-49.637074887917166
89188,-27.268396239578813,-49.71089644888763
89190,-27.117117463708173,-50.00016695458925
89194,-27.200486702543984,-50.06852786676062
89196,-26.981132732801512,-50.00597759159519
89198,-26.94824031882291,-50.13890381934749
89199,-26.778947654118483,-50.00674105232601
89201,-26.301306467943903,-48.84788541423399
89202,-26.312850471002328,-48.84329211226844
89203,-26.314289402446736,-48.85567980314792
89204,-26.287216554532893,-48.85128463059032
89205,-26.30319338773156,-48.82481579309248
89206,-26.301077363271894,-48.81591182657508
89207,-26.32238680534501,-48.82952916902304
89208,-26.342732052871103,-48.83280141771018
89209,-26.354770575076454,-48.81440699999999
89210,-26.333538885551757,-48.83676323036527
89211,-26.332242200981113,-48.849008880661074
89212,-26.34469907216227,-48.84956075256638
89213,-26.33391437427145,-48.86934211990017
89214,-26.327037478215686,-48.87983368887412
89215,-26.334723612032946,-48.90393599191724
89216,-26.29799024889898,-48.86741761651691
89217,-26.286651094839186,-48.872781699622045
89218,-26.27296463617987,-48.86074316985976
89219,-26.25449284184933,-48.86998345885509
89220,-26.270250228561927,-48.88175308312654
89221,-26.280338950603,-48.83977517638064
89222,-26.26765613849616,-48.846362877604
89223,-26.254870345495984,-48.84205774493623
89224,-26.26398024091118,-48.805319320338384
89225,-26.25005904355409,-48.80569442922272
89226,-26.236677546750506,-48.81674939326094
89227,-26.275084889534888,-48.818922635091496
89228,-26.280899829897173,-48.79971481418431
89229,-26.321810563419696,-48.81575749785762
89230,-26.33221182876639,-48.805224200040406
89231,-26.34874035498297,-48.78971606564138
89232,-26.35743732001268,-48.831305124200895
89233,-26.36871081552325,-48.84208703107746
89234,-26.34623066472387,-48.77199444240867
89235,-26.36851704302037,-48.82609338885283
89237,-26.287298999999997,-48.90578199091118
89239,-26.20392120520617,-48.907543699024174
89240,-26.243743866157825,-48.62541642824716
89245,-26.404043466370574,-48.7570362127667
89246,-26.54564059808763,-48.71313610731941
89247,-26.45880634222582,-48.6160028522912
89248,-26.03298226016748,-48.85280588459688
89249,-26.07483669051065,-48.6100456306269
89251,-26.488910860667115,-49.08117169900166
89252,-26.48405532361937,-49.10003033218905
89253,-26.49829725770384,-49.106287758179974
89254,-26.47105406997643,-49.11402375
89255,-26.47122175783341,-49.09408294235393
89256,-26.481041085463534,-49.06152026337365
89257,-26.450108312269272,-49.05045477852548
89258,-26.49114527840596,-49.05336001987973
89259,-26.49959038145424,-49.085686888496156
89260,-26.513059089197395,-49.1332504561429
89261,-26.533661713799262,-49.13176450628329
89262,-26.527149698408248,-49.13460623539922
89264,-26.543868276155596,-49.15230164211716
89265,-26.459465289027385,-49.16846329545841
89266,-26.43506032721377,-49.15176841287427
89267,-26.3680779572137,-49.124754780050736
89270,-26.47332828846994,-48.993546216409186
89275,-26.408991234394627,-49.071408534895774
89278,-26.434478786713424,-49.24415354006455
89280,-26.248715831129484,-49.38109694172174
89281,-26.242663067703127,-49.370355253437836
89282,-26.229892660230355,-49.34815856410104
89283,-26.24326971994961,-49.34884360761878
89284,-26.214385237042926,-49.383403152125396
89285,-26.215364935059903,-49.40447556493525
89286,-26.217423826197727,-49.41512584875232
89287,-26.23975841364137,-49.39511621816024
89288,-26.231962655399936,-49.41207887277734
89289,-26.246241786416064,-49.452837101732115
89290,-26.266465579850465,-49.371313994078136
89291,-26.276940505126902,-49.393731689385724
89292,-26.27957078220213,-49.374465874595806
89294,-26.165793237875505,-49.38125002841902
89295,-26.25475620797562,-49.52001574607904
89300,-26.123674541686302,-49.81032689962253
89340,-26.339635194698968,-49.90768934624812
89370,-26.404127078677305,-50.14408904247691
89380,-26.461246714827233,-50.22924214140511
89384,-26.45557110565639,-50.23906174613877
89400,-26.250362486521276,-51.081736197071294
89410,-26.600313318739357,-50.071490249842384
89420,-26.47318341250447,-51.15177049752468
89430,-26.602931196443897,-51.099089272478885
89440,-26.242088774017898,-50.79687410479671
89460,-26.179891095307784,-50.39253696099769
89478,-26.275634242157587,-50.464652081622035
89480,-26.36690875135288,-50.32706713519048
89490,-26.11863682105902,-50.30809091227157
89500,-26.777641623537995,-51.011379524916656
89501,-26.799257698818757,-51.00120023381567
89503,-26.783892459388756,-51.02106865078717
89504,-26.775999414373253,-51.02999507881762
89505,-26.768787393582762,-51.033573858544976
89506,-26.76582257431367,-51.01785656032888
89507,-26.771838952821486,-51.00330926505484
89509,-26.781600114077598,-50.989306764184605
89510,-26.788090831899673,-50.99411950441272
89511,-26.793397891095932,-50.98513791708994
89515,-26.93244610079021,-50.69225421149889
89518,-26.855912252440515,-51.37545811192968
89520,-27.290209139974166,-50.57755286955393
89530,-27.17475931860278,-50.80620482468309
89533,-27.26333341010921,-50.44280643519456
89535,-27.16482234814201,-50.46882327962236
89540,-26.963053307360244,-50.41918180236228
89545,-26.617323576492552,-50.67379530713771
89550,-26.895270545456505,-51.07466434105359
89555,-26.93998450514357,-51.11094481666518
89558,-27.001624153002236,-51.238826914259896
89560,-27.005188244285076,-51.15097028519262
89570,-27.046192334059697,-51.23030094668022
89580,-27.027124581798635,-50.92092091976821
89590,-26.929853706585888,-51.33544039939242
89595,-26.906637571059548,-51.40626817890611
89600,-27.172498703589294,-51.507759828899495
89609,-27.13134622429004,-51.468406830568966
89610,-27.174125551868297,-51.49286469226232
89613,-27.2767032838312,-51.44342934150337
89618,-27.220027113229918,-50.97792940681971
89620,-27.39942978092588,-51.22591999999997
89633,-27.45488473993472,-51.55255683868314
89634,-27.31098553818499,-50.83785811993386
89636,-27.610873471330965,-51.023894362548106
89638,-27.493043742323152,-50.97777249455896
89640,-27.089981091148097,-51.3676508689043
89642,-27.101201496156765,-51.24728313275705
89650,-26.99928007635342,-51.410128308017846
89652,-27.181012887997156,-51.238494535530236
89654,-26.999167452324645,-51.55481816011602
89660,-27.263693768064865,-51.563670628841216
89663,-27.331104850110073,-51.60296274019184
89665,-27.34671815906337,-51.60764795863166
89667,-27.420601740754705,-51.77518425842071
89669,-27.4048764383492,-51.77644290831424
89670,-27.070830127131842,-51.65947671964456
89675,-27.00275908813238,-51.743518922627814
89677,-27.172606711997798,-51.735928642465936
89680,-27.023832625552217,-51.89870431101511
89683,-26.872026783872,-52.01549107967847
89687,-26.781084536767292,-52.05791832270381
89690,-26.86174958630595,-52.15356294525512
89694,-26.852821124877458,-52.26212558275211
89700,-27.230716271639896,-52.025158822344615
89701,-27.22121303442656,-52.02330227758006
89703,-27.22221655069137,-52.03654371070262
89705,-27.23161667930701,-52.0429239846784
89707,-27.23666692429857,-52.03794078946991
89708,-27.242938486498204,-52.03098548230448
89709,-27.24188004293014,-52.024525595673104
89710,-27.238866849187385,-52.022277
89711,-27.23047039028129,-52.00532985537679
89712,-27.242713353432748,-51.95350321923911
89713,-27.19024224888888,-51.93892681726039
89730,-27.432055717994512,-51.90643774802432
89735,-27.05190374892221,-52.08577013050033
89740,-27.158335852102432,-52.14376974344008
89745,-27.22250367205878,-51.80731879198501
89750,-27.37277285216888,-51.906158571803935
89760,-27.27491547117632,-52.34918126376069
89765,-27.255730105672143,-52.4997044822799
89770,-27.158462774770612,-52.314493882321536
89778,-27.07486092689343,-52.45605512898442
89780,-27.051009908039248,-52.33698881729697
89790,-27.076272923087508,-52.136707353876076
89801,-27.100587030327254,-52.60942365241503
89802,-27.103506331089,-52.619950634941524
89803,-27.09664082216037,-52.63092342669069
89804,-27.079602066764803,-52.63007268837272
89805,-27.07954411230609,-52.61476275
89806,-27.095138196083894,-52.5935115072626
89809,-27.09846151897588,-52.6725849806615
89810,-27.068338469553996,-52.63523768576187
89812,-27.113575477467897,-52.60262941323455
89813,-27.135027062927797,-52.60057100800561
89814,-27.117367490182403,-52.61584193835235
89815,-27.119849084617865,-52.62382857198303
89817,-27.13216835934245,-52.77653549317325
89818,-26.94116626653139,-52.81329830796565
89819,-26.98539863732414,-52.60344937499999
89820,-26.876633645777773,-52.40544207814198
89824,-26.734159431290017,-52.39024293725593
89825,-26.960096646351325,-52.532331772801456
89828,-26.857914551758288,-52.56659110262859
89830,-26.567881340281684,-52.32894694878951
89832,-26.6345321521065,-52.45439181916321
89834,-26.69261390873094,-52.3093658286476
89835,-26.560937326635337,-52.5316233779434
89837,-26.51197406846876,-52.66907658962485
89838,-26.455383086222255,-52.68693389389033
89839,-26.39585188441069,-52.73062080595278
89840,-26.907419642154565,-52.70335031300283
89843,-26.881176350357954,-52.859690841023195
89845,-26.7650301592966,-52.85299780698108
89848,-26.720442237317865,-52.858627486177255
89850,-26.728697069578963,-52.718967060011785
89854,-26.633139749999998,-52.674935778603086
89855,-26.740829606080755,-52.96699016665216
89856,-26.656465182152075,-52.89438290462409
89859,-26.648309389181858,-52.79355772331774
89860,-26.802889672227636,-52.62655234729679
89862,-26.724308263126765,-52.55984993309607
89865,-26.9029749670836,-52.90577946044
89868,-26.926186804554,-53.0053913685851
89870,-26.847474339865226,-52.98703084893266
89871,-26.72240747952932,-53.04487814738476
89872,-26.775218142040735,-53.054565854537486
89874,-26.767435213108254,-53.18069621309408
89875,-26.689125680339632,-53.15727653821709
89878,-26.778984039523937,-53.3456537939074
89879,-26.69194592346856,-53.2530062344192
89880,-27.15901867334441,-52.88213985996868
89882,-27.0718616673354,-52.86517421622816
89883,-27.07361762281856,-52.98510044241867
89885,-27.08121119489303,-53.00443091645463
89886,-26.97355682669413,-53.092913723278464
89887,-27.06938009959972,-53.16010511552535
89888,-27.074742934856715,-53.2498349964922
89890,-26.892294006870003,-53.17047173023503
89891,-26.82318159468777,-53.273718228189246
89893,-27.1017773185697,-53.399274195411415
89895,-27.067530950972657,-53.32351561037984
89896,-27.171704097761477,-53.714206007575186
89897,-27.0979379102601,-53.59377016214861
89898,-26.971638887831052,-53.638815489325495
89899,-26.987732066471445,-53.53443956431221
89900,-26.73213943120558,-53.51894866080006
89905,-26.767815461404943,-53.63920988630594
89906,-26.619779264601114,-53.67477322147168
89908,-26.67757974215884,-53.31887271845228
89909,-26.6549131998767,-53.43887790780584
89910,-26.823249818735228,-53.50257872010299
89915,-26.939560852625807,-53.61915367079953
89920,-26.598802557416786,-53.52154266268718
89925,-26.843459745054933,-53.580046098165795
89930,-26.454374684487803,-53.50041104948415
89935,-26.44264371684063,-53.60140842352336
89940,-26.38630758152872,-53.52686608092418
89950,-26.25892946442341,-53.63734043976147
89970,-26.53580734612924,-53.33096112049391
89980,-26.39492561350507,-53.08104604988514
89982,-26.472795304892962,-52.965069004946535
89983,-26.601977999999946,-53.16834049999996
89985,-26.348081066871764,-53.278338552733466
89990,-26.357499451007023,-52.85040464337225
89998,-26.44814868211812,-52.83189378868771
90001,-30.028363607536587,-51.23058931210683
90002,-30.028363607536587,-51.23058931210683
90010,-30.033445500000003,-51.231177
90013,-30.037257002548014,-51.23703690743293
90018,-30.029650137617917,-51.232323547634884
90020,-30.030119828381842,-51.22670673237063
90022,-30.899005262063554,-51.77328645837272
90027,-30.030124399676776,-51.230344987506506
90029,-30.03203170967748,-51.2359907894858
90030,-30.02748908742571,-51.22232137800805
90035,-30.031091470858094,-51.21209304537196
90038,-30.026346286427376,-51.22249899457566
90040,-30.04100346266378,-51.21241757827912
90050,-30.039787335146222,-51.223175489107845
90090,-30.014991567440997,-51.25837324952386
90110,-30.047551051070442,-51.227604292544214
90119,-30.04153045989382,-51.22878262199197
90120,-30.037760599150104,-51.18020368602456
90130,-30.05233521648681,-51.22091442160533
90150,-30.05364013266778,-51.22254136721665
90160,-30.05069815903972,-51.21801029418901
90169,-30.048350237867087,-51.217688425616025
90170,-30.04420237024641,-51.22582051289751
90200,-29.985124485140584,-51.17241886415822
90220,-30.019203334179604,-51.20966300346244
90230,-30.00839962559865,-51.20140165805877
90231,-30.009775432685164,-51.2017257418778
90240,-30.004576869231435,-51.19790062669516
90241,-30.005852971694814,-51.20471440270655
90245,-29.984132939076133,-51.19415230350849
90250,-29.979822238126893,-51.190408388153806
90251,-29.973775499999995,-51.19155225
90410,-30.04048334722135,-51.18654892853022
90420,-30.0352164410237,-51.20066497807145
90430,-30.029630942410556,-51.20308751276761
90440,-30.028283149552887,-51.1945079089676
90450,-30.028560622251764,-51.188689778175274
90460,-30.039952012767607,-51.18650686962604
90470,-30.034725331469325,-51.18080805467713
90480,-30.024309089935876,-51.17996090175426
90510,-30.025088544131208,-51.20167492049447
90520,-30.015715485140586,-51.180952332361926
90540,-30.01862362724343,-51.18945811700029
90550,-30.013691656962248,-51.19073788307298
90560,-30.019171091999013,-51.205673250000004
90570,-30.022528987232384,-51.20213565354326
90610,-30.05014100750181,-51.19863566056893
90619,-30.057086670840715,-51.174181147787
90620,-30.050410935599352,-51.201330331727235
90630,-30.04278537233821,-51.19449374639332
90640,-30.05431545767212,-51.203720697068434
90650,-30.0555175387212,-51.1989189296554
90660,-30.064395206763287,-51.20007087719997
90670,-30.048987693447415,-51.18912523557327
90680,-30.066407517629372,-51.19115182322034
90690,-30.051436567314838,-51.180891384154855
90771,-30.15809111507321,-51.21417966481317
90810,-30.079264819320198,-51.2400008237636
90820,-30.090397787956597,-51.23733235108784
90830,-30.08950158200136,-51.2268230424721
90840,-30.077901164106304,-51.22294139816775
90850,-30.0654429567055,-51.2266022627676
90870,-30.073248041635388,-51.20972276588383
90880,-30.060802204830047,-51.21541091963391
91010,-30.010405485140584,-51.16763237656296
91020,-30.003930419095155,-51.187702724132855
91030,-30.007224785734888,-51.17415122843204
91040,-30.00645666333889,-51.16016266479599
91050,-30.00354656230885,-51.15150120460568
91060,-30.00361520954758,-51.145934438239415
91110,-29.997857273385637,-51.13613614126611
91120,-29.98439356887513,-51.13099570211688
91130,-30.004654415906835,-51.13092328926946
91140,-29.987592878738546,-51.11431552635453
91150,-30.005704529659635,-51.11824658742572
91160,-29.995433042257122,-51.101442475826346
91170,-30.00123038718329,-51.09489583036829
91175,-29.975930241726743,-51.19591931331479
91180,-30.010132204830047,-51.10847512199197
91210,-30.036860638496158,-51.14448772446477
91215,-30.030029999999996,-51.141100794189015
91220,-30.019583462115527,-51.137120929078485
91225,-30.016827571051422,-51.13304213029076
91230,-30.017398459182743,-51.12620821100087
91240,-30.02004195684718,-51.11573878511453
91250,-30.02143758215992,-51.10603017426487
91260,-30.0373750279428,-51.121228070633045
91263,-30.04510491433292,-51.10609287102105
91270,-30.032946,-51.1135139401823
91280,-30.04495903566277,-51.09703661179231
91310,-30.04110926980252,-51.149480516100155
91320,-30.031927177073122,-51.150752602581676
91330,-30.034974446303824,-51.162282957412316
91340,-30.022310828755256,-51.16925195435391
91349,-30.02530441326677,-51.1632907503319
91350,-30.01498389702239,-51.162188780671116
91360,-30.020304849717178,-51.15296732418196
91370,-30.01506207799065,-51.14909255245541
91380,-30.015555182064787,-51.14336486332152
91410,-30.04898945796058,-51.16977625554077
91420,-30.044906914365143,-51.162221283657416
91430,-30.052081246266454,-51.147267581223275
91440,-30.059341621816667,-51.1457392185786
91450,-30.045783733832465,-51.134084067993
91501,-30.07653850836813,-51.12485036649549
91509,-30.07653850836813,-51.12485036649549
91510,-30.071033871844985,-51.17769504763547
91520,-30.067437834583632,-51.16753402804539
91530,-30.060571921901875,-51.156799048502506
91540,-30.082934459192508,-51.12560820565243
91550,-30.0972852725612,-51.13612844761668
91560,-30.118220399898743,-51.108648117958865
91570,-30.117058262342482,-51.10266646919421
91710,-30.076316875093838,-51.193383069448984
91712,-30.09396020045662,-51.18083525463139
91720,-30.085432889809024,-51.20877813142702
91740,-30.10703336539898,-51.22328851737217
91750,-30.125423804064184,-51.20843260020765
91751,-30.1368897352127,-51.21505102651616
91755,-30.16047824147377,-51.19782290664487
91760,-30.13120592616429,-51.23109698473655
91770,-30.152090341797,-51.218600550298646
91771,-30.157727909241736,-51.215493197140546
91778,-30.175554601187194,-51.18177361012298
91780,-30.20791883403537,-51.18079981549018
91781,-30.184998641145253,-51.17471677600879
91782,-30.214011008990425,-51.12691285254736
91785,-30.201053899505194,-51.130970490264545
91786,-30.187694292347146,-51.14378462744797
91787,-30.1573314676841,-51.17076044851974
91788,-30.15249791395927,-51.16397676067447
91790,-30.15468894391608,-51.14370257369148
91791,-30.145994890249035,-51.12661612707207
91792,-30.153672042841297,-51.141302174717964
91793,-30.148115583061184,-51.145646046348766
91795,-30.15310858752658,-51.14872306243343
91796,-30.170601024432525,-51.081018139449576
91798,-30.178748805929928,-51.14277606016652
91810,-30.08572310485261,-51.24753469894402
91900,-30.103343017392397,-51.25388756744475
91910,-30.103340075639046,-51.24223024875924
91920,-30.11237285997463,-51.24626095809049
92010,-29.917856285876624,-51.17970521698278
92020,-29.919070451425384,-51.17380233527612
92022,-29.91615118810231,-51.15664450565298
92025,-29.92719899474854,-51.162162300182494
92027,-29.926896860482543,-51.14643922499816
92030,-29.915638861440634,-51.14287607172097
92031,-29.915996133778627,-51.151832135581955
92032,-29.910950266720537,-51.144584463096464
92035,-29.91728165694792,-51.12669698534691
92110,-29.937103492353945,-51.17098921717928
92120,-29.949782806715557,-51.16907695903927
92130,-29.960378739915903,-51.164239362254115
92200,-29.95709714458434,-51.1855415263587
92310,-29.91616490230251,-51.18825417914563
92314,-29.921482540106176,-51.19339838522141
92320,-29.917239308067455,-51.20198539508913
92323,-29.925362613797653,-51.19812399414373
92325,-29.90794949321933,-51.225605475994
92330,-29.901925068555588,-51.21210555981301
92340,-29.90275564355526,-51.18512155438866
92410,-29.89894481127012,-51.16381202787249
92412,-29.89748296018228,-51.14623276667754
92415,-29.90400999489953,-51.14177599825473
92420,-29.886199513994036,-51.1760332456287
92425,-29.882333741300126,-51.15192630163757
92440,-29.898626700473724,-51.13858573766347
92441,-29.886141832689077,-51.13673388214089
92480,-29.85714253218282,-51.27338556598917
92500,-30.117597401061754,-51.32761434124875
92850,-30.46052670831618,-51.60102297999961
92900,-30.354614005554176,-51.58422950230679
92990,-29.99896584202255,-51.308469547194434
93010,-29.766529702165297,-51.1461825298344
93020,-29.779593289384174,-51.1491087974656
93022,-29.790462875904247,-51.14960185908175
93025,-29.77182741158866,-51.15898015293619
93030,-29.773067970116813,-51.1392439820585
93032,-29.777193924745788,-51.13184131335424
93035,-29.787309988206708,-51.13134832258599
93037,-29.795555552745952,-51.13262481397331
93040,-29.76865760799243,-51.130514549618745
93042,-29.764861471678216,-51.119939132816
93044,-29.776278809436967,-51.11654375606663
93046,-29.775937722455588,-51.102400544412326
93048,-29.763187631921177,-51.11192947974601
93050,-29.756609130722126,-51.10913419311781
93052,-29.750749847509628,-51.1003528534919
93054,-29.757149751665246,-51.09479347162201
93056,-29.76394184078259,-51.09094199239448
93110,-29.754339027727134,-51.14803652013323
93113,-29.749439947849268,-51.14324334467108
93115,-29.73928114728528,-51.13863939635653
93120,-29.736384799676472,-51.15758475590401
93125,-29.725541487645742,-51.15740831591076
93130,-29.747729921632967,-51.15474501668206
93135,-29.736921512156506,-51.16561139463069
93140,-29.724621370328215,-51.17814515169433
93145,-29.716410244274908,-51.18344427299051
93150,-29.700872913653296,-51.19437098715554
93180,-29.694262679051334,-51.23409740245201
93210,-29.82712741817817,-51.16258925580344
93211,-29.797688513056315,-51.18580019300437
93212,-29.809963950750657,-51.17191536999953
93214,-29.823413790730214,-51.15987226488828
93216,-29.816044453362547,-51.15438680486078
93218,-29.81529816214506,-51.14686205095845
93219,-29.802155724082,-51.13181189430493
93220,-29.82923631707428,-51.150550441335334
93222,-29.820099116716875,-51.13733488011965
93224,-29.8338094327647,-51.13869536667024
93225,-29.832054814585053,-51.12972635535253
93226,-29.83931671078426,-51.146846941720284
93228,-29.846580802527125,-51.13617141923561
93230,-29.844827197917837,-51.12643355154425
93234,-29.85854393724704,-51.10655127132628
93260,-29.843460456002518,-51.16872617599773
93265,-29.851030097458803,-51.170580005695385
93270,-29.8460978023585,-51.18285234049673
93280,-29.84927429226213,-51.15430634252267
93285,-29.85922627010492,-51.15608846665384
93290,-29.856404694086077,-51.14326588714096
93295,-29.858692090241878,-51.13327468299843
93310,-29.684453505628895,-51.13776850496588
93315,-29.67743075727777,-51.1347426562717
93320,-29.707482409577125,-51.13226288271744
93330,-29.719440892421677,-51.141452158609006
93332,-29.71296281844112,-51.13758327147674
93334,-29.7059738938098,-51.14220624938905
93336,-29.692658174610543,-51.137495412036905
93340,-29.69033995991413,-51.1470983181276
93344,-29.684406424330028,-51.15049397368007
93346,-29.67359855691109,-51.15354241136504
93347,-29.67794706477603,-51.1680187543593
93348,-29.674076358568776,-51.146395954405264
93351,-29.643174541970644,-51.139156840776664
93410,-29.69448464820036,-51.12734762076218
93415,-29.707347707083905,-51.12157881154267
93420,-29.728725011456703,-51.132786819288896
93425,-29.719142719049653,-51.11826026366128
93490,-29.756924954434872,-51.04770215349639
93510,-29.682607266561043,-51.12405207884293
93520,-29.67477649010721,-51.12579310084094
93525,-29.66882491513563,-51.11643469823095
93530,-29.653360081453073,-51.10757488425229
93534,-29.66881177741924,-51.10458233725348
93537,-29.67129817012134,-51.09428949615233
93540,-29.681422711353324,-51.103726071161006
93542,-29.68419148924371,-51.09326924244578
93544,-29.695672266258445,-51.08765725659249
93546,-29.698543429083166,-51.10062564584049
93548,-29.68986411626882,-51.114913361330046
93600,-29.651976289796668,-51.17200963015214
93601,-29.64145238518244,-51.17008177985649
93604,-29.650077699839542,-51.22078997584424
93607,-11.274704431863016,-37.44243569811498
93608,-29.664597159898346,-51.148736944185984
93609,-29.6646008975409,-51.156573393658675
93610,-29.658439284942457,-51.16882233614167
93611,-29.66890889162752,-51.17477443174641
93612,-29.667736850704003,-51.19289804116585
93614,-29.657893380832586,-51.190751707283425
93615,-29.6572845164719,-51.189491913303925
93616,-29.663019941965512,-51.21322109229162
93700,-29.67745825880729,-51.059608185918165
93800,-29.63723743765338,-51.00704407644147
93801,-29.617157103650147,-50.99639724457308
93804,-29.63884262424131,-51.0228871844115
93805,-29.647624254593758,-51.02562284526434
93806,-29.6503709231477,-51.00052147902992
93807,-29.66278954695464,-50.99921352082087
93815,-29.65460116349433,-50.98287226429686
93819,-29.63394479274861,-50.99373861688355
93820,-29.62673626309145,-50.980918567963855
93821,-29.632254435703942,-50.97652236735215
93822,-29.628792880677008,-50.959058813958336
93880,-29.616037902829603,-50.92755985329042
93890,-29.584150174112047,-50.90179594669856
93900,-29.605743908624454,-51.16385669916245
93940,-29.600532434396637,-51.203808012410065
93945,-29.5180722019574,-51.17841015804312
93950,-29.587265961622265,-51.088136404307846
93990,-29.53955345706677,-51.08265829819196
93995,-29.502780485820992,-50.98860999999994
94010,-29.941489639881137,-50.993246128838585
94015,-29.932393379637496,-50.99204861693022
94020,-29.935614219777,-51.00247920514661
94025,-29.930509183738224,-51.00628514988111
94030,-29.939867295788225,-51.0161843181113
94035,-29.942713844018694,-51.00019381941742
94040,-29.94056032944774,-51.0300293052975
94045,-29.94357697446478,-51.02294447349114
94050,-29.939368473772284,-51.042164868325436
94055,-29.94045566486254,-51.03530201151254
94060,-29.93837726609147,-51.0561212682574
94065,-29.94481747085809,-51.050821407879084
94070,-29.937181452680463,-51.068185998759255
94071,-29.935830174851425,-51.06824050276997
94075,-29.936907743825373,-51.06265456717999
94080,-29.925780348606327,-51.06492137815225
94085,-29.920649448237057,-51.05954254677128
94090,-29.92972419100867,-51.05059433638698
94100,-29.90406501797756,-51.02689438554518
94110,-29.9120581470945,-51.06131153427779
94120,-29.913685271163935,-51.05102230384132
94130,-29.922428655707172,-51.035797911073935
94135,-29.926396278377293,-51.04224224715792
94140,-29.913415328031235,-51.033920093471075
94150,-29.930223616134928,-51.0241382482538
94155,-29.921147460586308,-51.0167382570781
94170,-29.92163944823706,-51.00026594379943
94175,-29.89080067055225,-50.99829041157039
94180,-29.941040366046195,-50.953340380514106
